run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
16/06/2025 11:26,202504,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,13,0,0,15.384615,53.846154,7.692308,7.692308,0.000000,0.000000,15.384615,0.000000,0.000000,0.000000,0.000000,27,9,88.888889,5
16/06/2025 11:26,202504,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,13,0,0,7.692308,38.461538,30.769231,7.692308,0.000000,0.000000,15.384615,0.000000,0.000000,0.000000,0.000000,28,9,88.888889,7
16/06/2025 11:26,202504,ABERDEEN,POLAND,KRAKOW,RYANAIR,A,S,8,0,1,22.222222,55.555556,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.111111,1,0,0.000000,
16/06/2025 11:26,202504,ABERDEEN,POLAND,KRAKOW,RYANAIR,D,S,9,0,0,0.000000,77.777778,11.111111,0.000000,0.000000,0.000000,11.111111,0.000000,0.000000,0.000000,0.000000,20,0,0.000000,
16/06/2025 11:26,202504,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,A,S,25,0,0,28.000000,56.000000,12.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,26,73.076923,11
16/06/2025 11:26,202504,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,D,S,27,0,0,3.703704,70.370370,25.925926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,31,77.419355,12
16/06/2025 11:26,202504,ABERDEEN,UNITED KINGDOM,BELFAST INTERNATIONAL,LOGANAIR LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,336
16/06/2025 11:26,202504,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,A,S,70,0,2,22.222222,54.166667,13.888889,6.944444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.777778,2,70,79.166667,9
16/06/2025 11:26,202504,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,D,S,73,0,0,1.369863,69.863014,23.287671,2.739726,1.369863,1.369863,0.000000,0.000000,0.000000,0.000000,0.000000,2,68,84.285714,8
16/06/2025 11:26,202504,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,A,S,23,0,0,60.869565,17.391304,13.043478,4.347826,4.347826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,26,81.481481,9
16/06/2025 11:26,202504,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,D,S,19,0,0,5.263158,57.894737,26.315789,0.000000,10.526316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,24,84.000000,10
16/06/2025 11:26,202504,ABERDEEN,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,EASTERN AIRWAYS,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,13
16/06/2025 11:26,202504,ABERDEEN,UNITED KINGDOM,GLASGOW,EASYJET UK LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,52
16/06/2025 11:26,202504,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,A,S,22,0,1,0.000000,26.086957,43.478261,13.043478,8.695652,4.347826,0.000000,0.000000,0.000000,0.000000,4.347826,14,35,57.446809,17
16/06/2025 11:26,202504,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,D,S,21,0,1,4.545455,45.454545,31.818182,9.090909,4.545455,0.000000,0.000000,0.000000,0.000000,0.000000,4.545455,6,35,61.363636,10
16/06/2025 11:26,202504,ABERDEEN,UNITED KINGDOM,ISLE OF MAN,LOGANAIR LTD,A,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
