run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
15/11/2025 13:32,202509,ABERDEEN,BULGARIA,BURGAS,BH AIR,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,33
15/11/2025 13:32,202509,ABERDEEN,LATVIA,RIGA,AIR BALTIC,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,6,66.666667,21
15/11/2025 13:32,202509,ABERDEEN,LATVIA,RIGA,AIR BALTIC,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,6,50.000000,26
15/11/2025 13:32,202509,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,17,0,0,17.647059,41.176471,23.529412,0.000000,5.882353,0.000000,0.000000,11.764706,0.000000,0.000000,0.000000,39,13,76.923077,15
15/11/2025 13:32,202509,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,17,0,0,0.000000,29.411765,52.941176,0.000000,5.882353,0.000000,0.000000,11.764706,0.000000,0.000000,0.000000,42,13,53.846154,27
15/11/2025 13:32,202509,ABERDEEN,POLAND,KRAKOW,RYANAIR,A,S,8,0,0,12.500000,50.000000,25.000000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,0,0.000000,
15/11/2025 13:32,202509,ABERDEEN,POLAND,KRAKOW,RYANAIR,D,S,8,0,0,0.000000,37.500000,37.500000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,0,0.000000,
15/11/2025 13:32,202509,ABERDEEN,POLAND,RZESZOW,RYANAIR SUN,A,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26,0,0.000000,
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,A,S,22,0,0,27.272727,40.909091,27.272727,0.000000,4.545455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,25,80.000000,11
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,D,S,22,0,0,13.636364,59.090909,22.727273,0.000000,4.545455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,25,88.000000,8
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,A,S,70,0,0,8.571429,38.571429,27.142857,17.142857,2.857143,4.285714,1.428571,0.000000,0.000000,0.000000,0.000000,13,72,81.081081,10
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,D,S,71,0,0,0.000000,47.887324,38.028169,5.633803,5.633803,1.408451,1.408451,0.000000,0.000000,0.000000,0.000000,8,72,87.837838,6
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,A,S,19,0,0,26.315789,26.315789,36.842105,0.000000,10.526316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,24,87.500000,7
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,D,S,19,0,0,0.000000,26.315789,42.105263,15.789474,10.526316,5.263158,0.000000,0.000000,0.000000,0.000000,0.000000,15,24,79.166667,9
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,DUNDEE,LOGANAIR LTD,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,24
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,A,S,2,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23,0,0.000000,
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,GLASGOW,EASYJET UK LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,14
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,A,S,20,0,6,3.846154,23.076923,34.615385,3.846154,0.000000,0.000000,3.846154,3.846154,3.846154,0.000000,23.076923,44,24,62.068966,18
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,D,S,18,0,4,9.090909,50.000000,18.181818,0.000000,4.545455,0.000000,0.000000,0.000000,0.000000,0.000000,18.181818,3,25,51.851852,29
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,INVERNESS,LOGANAIR LTD,A,S,1,0,0,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,A,S,70,0,0,12.857143,52.857143,22.857143,5.714286,4.285714,1.428571,0.000000,0.000000,0.000000,0.000000,0.000000,5,71,80.821918,13
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,D,S,70,0,0,5.714286,44.285714,38.571429,10.000000,1.428571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,71,83.333333,10
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,A,S,60,0,0,10.000000,33.333333,20.000000,15.000000,11.666667,8.333333,1.666667,0.000000,0.000000,0.000000,0.000000,20,57,37.288136,37
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,D,S,60,0,0,0.000000,46.666667,33.333333,8.333333,5.000000,6.666667,0.000000,0.000000,0.000000,0.000000,0.000000,11,58,60.000000,36
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,A,S,177,0,3,5.000000,28.888889,28.888889,15.555556,13.888889,5.555556,0.555556,0.000000,0.000000,0.000000,1.666667,16,180,50.777202,22
15/11/2025 13:32,202509,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,D,S,177,0,4,1.104972,39.226519,29.834254,9.944751,13.259669,3.314917,1.104972,0.000000,0.000000,0.000000,2.209945,14,180,61.139896,17
