run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
15/01/2025 10:00,202411,ABERDEEN,CANADA,TORONTO,TUI AIRWAYS LTD,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,44
15/01/2025 10:00,202411,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,13,0,0,46.153846,38.461538,15.384615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,9,88.888889,3
15/01/2025 10:00,202411,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,13,0,0,0.000000,69.230769,23.076923,0.000000,0.000000,0.000000,7.692308,0.000000,0.000000,0.000000,0.000000,11,9,88.888889,4
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,A,S,17,0,0,35.294118,35.294118,17.647059,5.882353,5.882353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,17,82.352941,8
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,D,S,17,0,0,17.647059,47.058824,17.647059,11.764706,5.882353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,17,76.470588,8
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,A,S,73,0,1,18.918919,39.189189,20.270270,4.054054,10.810811,4.054054,1.351351,0.000000,0.000000,0.000000,1.351351,13,73,67.105263,25
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,D,S,74,0,0,2.702703,44.594595,32.432432,8.108108,9.459459,1.351351,1.351351,0.000000,0.000000,0.000000,0.000000,11,75,76.315789,18
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,A,S,23,0,0,21.739130,34.782609,30.434783,8.695652,0.000000,4.347826,0.000000,0.000000,0.000000,0.000000,0.000000,8,24,56.000000,41
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,D,S,23,0,0,4.347826,30.434783,39.130435,4.347826,17.391304,4.347826,0.000000,0.000000,0.000000,0.000000,0.000000,15,24,62.500000,29
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,46
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,D,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0.000000,95
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,A,S,25,0,2,3.703704,29.629630,40.740741,11.111111,3.703704,3.703704,0.000000,0.000000,0.000000,0.000000,7.407407,10,33,62.857143,19
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,D,S,24,0,1,4.000000,52.000000,16.000000,4.000000,8.000000,8.000000,0.000000,4.000000,0.000000,0.000000,4.000000,20,33,74.285714,13
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,A,S,72,0,1,27.397260,46.575342,15.068493,6.849315,0.000000,1.369863,1.369863,0.000000,0.000000,0.000000,1.369863,5,74,79.487179,18
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,D,S,71,0,1,2.777778,50.000000,30.555556,8.333333,2.777778,2.777778,1.388889,0.000000,0.000000,0.000000,1.388889,9,75,75.949367,15
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,A,S,60,0,0,50.000000,33.333333,8.333333,3.333333,3.333333,0.000000,1.666667,0.000000,0.000000,0.000000,0.000000,5,60,90.000000,5
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,D,S,60,0,0,0.000000,45.000000,33.333333,10.000000,6.666667,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,60,88.333333,7
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,A,S,235,0,5,31.250000,35.416667,17.083333,5.416667,5.833333,2.500000,0.416667,0.000000,0.000000,0.000000,2.083333,7,189,67.187500,14
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,D,S,234,0,5,5.857741,54.393305,18.828452,5.857741,8.368201,2.928870,0.418410,1.255230,0.000000,0.000000,2.092050,12,189,67.015707,17
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,A,S,11,0,0,36.363636,36.363636,9.090909,9.090909,9.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,16,75.000000,13
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,D,S,11,0,0,18.181818,54.545455,18.181818,0.000000,9.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,16,50.000000,20
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,MANCHESTER,LOGANAIR LTD,A,S,57,0,2,25.423729,35.593220,18.644068,5.084746,6.779661,1.694915,3.389831,0.000000,0.000000,0.000000,3.389831,12,81,69.411765,18
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,MANCHESTER,LOGANAIR LTD,D,S,59,0,0,3.389831,54.237288,23.728814,3.389831,8.474576,5.084746,1.694915,0.000000,0.000000,0.000000,0.000000,12,79,79.012346,15
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,NEWCASTLE,LOGANAIR LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,19,84.210526,6
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,NEWCASTLE,LOGANAIR LTD,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,23,65.217391,23
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,NEWQUAY,LOGANAIR LTD,A,S,17,0,0,17.647059,47.058824,23.529412,0.000000,5.882353,5.882353,0.000000,0.000000,0.000000,0.000000,0.000000,9,9,33.333333,44
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,NEWQUAY,LOGANAIR LTD,D,S,17,0,0,0.000000,35.294118,41.176471,0.000000,11.764706,11.764706,0.000000,0.000000,0.000000,0.000000,0.000000,16,13,92.307692,15
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,NORWICH,LOGANAIR LTD,A,S,46,0,0,41.304348,34.782609,8.695652,8.695652,2.173913,4.347826,0.000000,0.000000,0.000000,0.000000,0.000000,7,45,71.739130,25
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,NORWICH,LOGANAIR LTD,D,S,46,0,0,8.695652,54.347826,21.739130,6.521739,4.347826,4.347826,0.000000,0.000000,0.000000,0.000000,0.000000,8,44,66.666667,24
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,SUMBURGH,EASTERN AIRWAYS,A,S,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29,0,0.000000,
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,SUMBURGH,EASTERN AIRWAYS,D,S,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35,0,0.000000,
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,A,S,71,0,5,23.684211,36.842105,15.789474,2.631579,5.263158,5.263158,1.315789,2.631579,0.000000,0.000000,6.578947,17,77,66.666667,20
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,D,S,71,0,5,1.315789,38.157895,35.526316,2.631579,6.578947,3.947368,5.263158,0.000000,0.000000,0.000000,6.578947,17,76,70.512821,16
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,SOUTHAMPTON,LOGANAIR LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,20,75.000000,18
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,SOUTHAMPTON,LOGANAIR LTD,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,16,62.500000,20
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,EASTERN AIRWAYS,A,S,23,0,2,8.000000,56.000000,8.000000,4.000000,4.000000,4.000000,8.000000,0.000000,0.000000,0.000000,8.000000,22,0,0.000000,
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,EASTERN AIRWAYS,D,S,24,0,1,0.000000,60.000000,16.000000,4.000000,4.000000,8.000000,0.000000,4.000000,0.000000,0.000000,4.000000,20,0,0.000000,
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,24,76.000000,18
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,26,73.076923,23
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,WICK JOHN O GROATS,EASTERN AIRWAYS,A,S,30,0,3,9.090909,36.363636,18.181818,9.090909,6.060606,9.090909,3.030303,0.000000,0.000000,0.000000,9.090909,19,47,64.583333,18
15/01/2025 10:00,202411,ABERDEEN,UNITED KINGDOM,WICK JOHN O GROATS,EASTERN AIRWAYS,D,S,31,0,3,0.000000,50.000000,20.588235,5.882353,5.882353,5.882353,2.941176,0.000000,0.000000,0.000000,8.823529,16,47,70.833333,16
15/01/2025 10:00,202411,ABERDEEN,BELGIUM,BRUSSELS,TRANSAVIA,A,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,0,0.000000,
15/01/2025 10:00,202411,ABERDEEN,BELGIUM,BRUSSELS,TRANSAVIA,D,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,0,0.000000,
15/01/2025 10:00,202411,ABERDEEN,DENMARK,COPENHAGEN,SAS,A,S,4,0,0,0.000000,50.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,0,0.000000,
15/01/2025 10:00,202411,ABERDEEN,DENMARK,COPENHAGEN,SAS,D,S,4,0,0,0.000000,25.000000,50.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0,0.000000,
15/01/2025 10:00,202411,ABERDEEN,DENMARK,ESBJERG,LOGANAIR LTD,A,S,13,0,0,23.076923,30.769231,23.076923,7.692308,15.384615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,13,84.615385,18
15/01/2025 10:00,202411,ABERDEEN,DENMARK,ESBJERG,LOGANAIR LTD,D,S,13,0,0,7.692308,38.461538,30.769231,7.692308,15.384615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,13,84.615385,24
15/01/2025 10:00,202411,ABERDEEN,FAROE ISLANDS,VAGAR,ATLANTIC AIRWAYS,A,C,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,301,1,0.000000,23
15/01/2025 10:00,202411,ABERDEEN,FAROE ISLANDS,VAGAR,ATLANTIC AIRWAYS,D,C,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60,1,100.000000,0
15/01/2025 10:00,202411,ABERDEEN,FINLAND,HELSINKI,JET2.COM LTD,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2,50.000000,26
15/01/2025 10:00,202411,ABERDEEN,GREECE,SALONIKA,JET2.COM LTD,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,0
15/01/2025 10:00,202411,ABERDEEN,GREECE,SALONIKA,JET2.COM LTD,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,19
15/01/2025 10:00,202411,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,A,S,47,0,0,25.531915,53.191489,17.021277,2.127660,2.127660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,25,88.000000,7
15/01/2025 10:00,202411,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,D,S,47,0,0,6.382979,63.829787,23.404255,4.255319,2.127660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,24,84.000000,6
15/01/2025 10:00,202411,ABERDEEN,IRISH REPUBLIC,DUBLIN,LOGANAIR LTD,A,S,24,0,1,24.000000,40.000000,12.000000,4.000000,8.000000,4.000000,4.000000,0.000000,0.000000,0.000000,4.000000,14,26,65.384615,21
15/01/2025 10:00,202411,ABERDEEN,IRISH REPUBLIC,DUBLIN,LOGANAIR LTD,D,S,24,0,1,4.000000,40.000000,28.000000,4.000000,4.000000,12.000000,4.000000,0.000000,0.000000,0.000000,4.000000,21,26,46.153846,33
15/01/2025 10:00,202411,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,A,S,8,0,3,0.000000,36.363636,27.272727,9.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.272727,7,41,61.538462,10
15/01/2025 10:00,202411,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,D,S,8,0,3,0.000000,18.181818,36.363636,18.181818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.272727,8,41,66.666667,11
15/01/2025 10:00,202411,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,A,S,124,0,0,2.419355,37.096774,41.129032,9.677419,8.064516,1.612903,0.000000,0.000000,0.000000,0.000000,0.000000,9,78,82.051282,8
15/01/2025 10:00,202411,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,D,S,124,0,0,0.806452,29.032258,48.387097,8.870968,8.064516,4.032258,0.806452,0.000000,0.000000,0.000000,0.000000,13,78,74.358974,13
15/01/2025 10:00,202411,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,A,S,48,0,3,1.960784,41.176471,33.333333,11.764706,1.960784,3.921569,0.000000,0.000000,0.000000,0.000000,5.882353,9,50,92.307692,3
15/01/2025 10:00,202411,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,D,S,48,0,3,3.921569,52.941176,25.490196,5.882353,1.960784,3.921569,0.000000,0.000000,0.000000,0.000000,5.882353,8,50,92.307692,2
15/01/2025 10:00,202411,ABERDEEN,NORWAY,HAUGESUND,EASTERN AIRWAYS,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,113
15/01/2025 10:00,202411,ABERDEEN,NORWAY,OSLO (GARDERMOEN),LOGANAIR LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,21,57.142857,16
15/01/2025 10:00,202411,ABERDEEN,NORWAY,OSLO (GARDERMOEN),LOGANAIR LTD,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,21,80.952381,7
15/01/2025 10:00,202411,ABERDEEN,NORWAY,STAVANGER,SAS,A,S,45,0,1,36.956522,43.478261,10.869565,2.173913,4.347826,0.000000,0.000000,0.000000,0.000000,0.000000,2.173913,3,47,66.666667,12
15/01/2025 10:00,202411,ABERDEEN,NORWAY,STAVANGER,SAS,D,S,44,0,2,0.000000,71.739130,13.043478,4.347826,2.173913,4.347826,0.000000,0.000000,0.000000,0.000000,4.347826,7,46,72.916667,10
15/01/2025 10:00,202411,ABERDEEN,NORWAY,STAVANGER,WIDEROE FLYVESELSKAP A/S,A,S,39,0,6,2.222222,68.888889,11.111111,2.222222,2.222222,0.000000,0.000000,0.000000,0.000000,0.000000,13.333333,2,36,84.615385,4
15/01/2025 10:00,202411,ABERDEEN,NORWAY,STAVANGER,WIDEROE FLYVESELSKAP A/S,D,S,39,0,6,2.222222,68.888889,11.111111,2.222222,2.222222,0.000000,0.000000,0.000000,0.000000,0.000000,13.333333,2,36,82.051282,4
15/01/2025 10:00,202411,ABERDEEN,PORTUGAL(EXCLUDING MADEIRA),FARO,RYANAIR,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2,50.000000,15
15/01/2025 10:00,202411,ABERDEEN,PORTUGAL(EXCLUDING MADEIRA),FARO,RYANAIR,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2,0.000000,25
15/01/2025 10:00,202411,ABERDEEN,SPAIN,ALICANTE,RYANAIR,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2,50.000000,26
15/01/2025 10:00,202411,ABERDEEN,SPAIN,ALICANTE,RYANAIR,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2,50.000000,33
15/01/2025 10:00,202411,ABERDEEN,SPAIN,MALAGA,RYANAIR,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,9
15/01/2025 10:00,202411,ABERDEEN,SPAIN,MALAGA,RYANAIR,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,16
15/01/2025 10:00,202411,ABERDEEN,SPAIN,REUS,TITAN AIRWAYS LTD,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,0
15/01/2025 10:00,202411,ABERDEEN,SPAIN,REUS,TITAN AIRWAYS LTD,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,0
15/01/2025 10:00,202411,ABERDEEN,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,A,C,9,0,0,22.222222,11.111111,11.111111,44.444444,0.000000,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,21,9,88.888889,12
15/01/2025 10:00,202411,ABERDEEN,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,D,C,9,0,0,0.000000,11.111111,22.222222,44.444444,0.000000,11.111111,11.111111,0.000000,0.000000,0.000000,0.000000,39,9,77.777778,20
15/01/2025 10:00,202411,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,ABERDEEN,LOGANAIR LTD,A,S,17,0,0,23.529412,41.176471,23.529412,5.882353,5.882353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,17,82.352941,7
15/01/2025 10:00,202411,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,ABERDEEN,LOGANAIR LTD,D,S,17,0,0,5.882353,58.823529,23.529412,5.882353,5.882353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,17,76.470588,9
15/01/2025 10:00,202411,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,AER LINGUS,A,S,0,0,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,,4,60.000000,59
15/01/2025 10:00,202411,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,AER LINGUS,D,S,0,0,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,,5,80.000000,49
15/01/2025 10:00,202411,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,EMERALD AIRLINES UK LTD,A,S,140,0,0,6.428571,45.714286,27.857143,5.714286,8.571429,5.000000,0.000000,0.000000,0.714286,0.000000,0.000000,13,119,72.950820,12
