run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
11/11/2024 14:47,202409,ABERDEEN,BULGARIA,BURGAS,BH AIR,A,C,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33,2,50.000000,24
11/11/2024 14:47,202409,ABERDEEN,BULGARIA,BURGAS,BH AIR,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,34
11/11/2024 14:47,202409,ABERDEEN,LATVIA,RIGA,AIR BALTIC,A,S,6,0,0,0.000000,33.333333,33.333333,16.666667,0.000000,16.666667,0.000000,0.000000,0.000000,0.000000,0.000000,21,8,87.500000,6
11/11/2024 14:47,202409,ABERDEEN,LATVIA,RIGA,AIR BALTIC,D,S,6,0,0,0.000000,16.666667,33.333333,33.333333,0.000000,16.666667,0.000000,0.000000,0.000000,0.000000,0.000000,26,8,87.500000,7
11/11/2024 14:47,202409,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,13,0,0,15.384615,30.769231,30.769231,7.692308,7.692308,7.692308,0.000000,0.000000,0.000000,0.000000,0.000000,15,13,61.538462,24
11/11/2024 14:47,202409,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,13,0,0,0.000000,30.769231,23.076923,15.384615,23.076923,0.000000,7.692308,0.000000,0.000000,0.000000,0.000000,27,13,61.538462,26
11/11/2024 14:47,202409,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,A,S,25,0,0,20.000000,48.000000,12.000000,12.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000,11,23,69.565217,13
11/11/2024 14:47,202409,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,D,S,25,0,0,0.000000,68.000000,20.000000,4.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,23,56.521739,19
11/11/2024 14:47,202409,ABERDEEN,UNITED KINGDOM,BELFAST INTERNATIONAL,TUI AIRWAYS LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,58
11/11/2024 14:47,202409,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,A,S,72,0,2,9.459459,44.594595,27.027027,5.405405,5.405405,5.405405,0.000000,0.000000,0.000000,0.000000,2.702703,10,75,63.157895,20
11/11/2024 14:47,202409,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,D,S,72,0,2,2.702703,54.054054,31.081081,2.702703,4.054054,2.702703,0.000000,0.000000,0.000000,0.000000,2.702703,6,76,77.631579,11
