run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
13/02/2025 15:05,202412,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,13,0,0,53.846154,38.461538,7.692308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,77.777778,5
13/02/2025 15:05,202412,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,13,0,0,0.000000,61.538462,23.076923,15.384615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,9,77.777778,10
13/02/2025 15:05,202412,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,A,S,16,0,1,11.764706,47.058824,17.647059,17.647059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.882353,5,19,60.000000,33
13/02/2025 15:05,202412,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,D,S,16,0,1,0.000000,76.470588,17.647059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.882353,1,19,60.000000,35
13/02/2025 15:05,202412,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,A,S,62,0,0,16.129032,50.000000,20.967742,3.225806,4.838710,4.838710,0.000000,0.000000,0.000000,0.000000,0.000000,8,61,50.000000,36
13/02/2025 15:05,202412,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,D,S,60,0,0,0.000000,60.000000,28.333333,3.333333,5.000000,3.333333,0.000000,0.000000,0.000000,0.000000,0.000000,7,61,66.129032,29
13/02/2025 15:05,202412,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,A,S,20,0,4,16.666667,37.500000,25.000000,4.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.666667,2,20,45.000000,41
13/02/2025 15:05,202412,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,D,S,17,0,3,0.000000,45.000000,25.000000,10.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,15.000000,12,20,60.000000,34
13/02/2025 15:05,202412,ABERDEEN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2,33.333333,114
13/02/2025 15:05,202412,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,A,S,17,0,0,11.764706,41.176471,29.411765,11.764706,5.882353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,21,39.393939,36
