run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
17/08/2024 14:55,202406,ABERDEEN,BULGARIA,BURGAS,BH AIR,A,C,3,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,3,100.000000,5
17/08/2024 14:55,202406,ABERDEEN,BULGARIA,BURGAS,BH AIR,D,C,4,0,0,0.000000,0.000000,0.000000,75.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29,4,100.000000,8
17/08/2024 14:55,202406,ABERDEEN,LATVIA,RIGA,AIR BALTIC,A,S,9,0,0,0.000000,11.111111,22.222222,22.222222,11.111111,22.222222,11.111111,0.000000,0.000000,0.000000,0.000000,44,8,37.500000,40
17/08/2024 14:55,202406,ABERDEEN,LATVIA,RIGA,AIR BALTIC,D,S,9,0,0,0.000000,11.111111,22.222222,22.222222,11.111111,22.222222,11.111111,0.000000,0.000000,0.000000,0.000000,46,8,37.500000,45
17/08/2024 14:55,202406,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,8,0,0,12.500000,12.500000,37.500000,0.000000,12.500000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33,11,66.666667,10
17/08/2024 14:55,202406,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,8,0,0,0.000000,12.500000,25.000000,25.000000,12.500000,12.500000,0.000000,12.500000,0.000000,0.000000,0.000000,53,11,66.666667,14
17/08/2024 14:55,202406,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,A,S,30,0,0,30.000000,36.666667,23.333333,6.666667,3.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,29,75.862069,22
17/08/2024 14:55,202406,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,D,S,30,0,0,6.666667,63.333333,16.666667,6.666667,6.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,29,62.068966,23
17/08/2024 14:55,202406,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,A,S,71,0,1,19.444444,41.666667,20.833333,8.333333,5.555556,1.388889,1.388889,0.000000,0.000000,0.000000,1.388889,9,76,58.441558,25
17/08/2024 14:55,202406,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,D,S,72,0,1,2.739726,57.534247,27.397260,4.109589,5.479452,1.369863,0.000000,0.000000,0.000000,0.000000,1.369863,5,76,75.324675,13
