run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
18/12/2025 10:01,202510,ABERDEEN,AZERBAIJAN,BAKU (HEYDER ALIYEV INT'L),AIR HAMBURG,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,0
18/12/2025 10:01,202510,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,15,0,1,12.500000,43.750000,6.250000,0.000000,18.750000,0.000000,12.500000,0.000000,0.000000,0.000000,6.250000,30,16,81.250000,25
18/12/2025 10:01,202510,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,15,0,1,0.000000,43.750000,18.750000,0.000000,18.750000,0.000000,12.500000,0.000000,0.000000,0.000000,6.250000,32,16,81.250000,28
18/12/2025 10:01,202510,ABERDEEN,POLAND,KRAKOW,RYANAIR,A,S,9,0,0,0.000000,55.555556,44.444444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0,0.000000,
18/12/2025 10:01,202510,ABERDEEN,POLAND,KRAKOW,RYANAIR,D,S,9,0,0,0.000000,11.111111,88.888889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0,0.000000,
18/12/2025 10:01,202510,ABERDEEN,POLAND,RZESZOW,RYANAIR,D,C,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73,0,0.000000,
18/12/2025 10:01,202510,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,A,S,22,0,0,18.181818,36.363636,31.818182,4.545455,0.000000,9.090909,0.000000,0.000000,0.000000,0.000000,0.000000,11,24,88.000000,8
18/12/2025 10:01,202510,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,D,S,22,0,0,4.545455,50.000000,31.818182,4.545455,0.000000,9.090909,0.000000,0.000000,0.000000,0.000000,0.000000,9,24,88.000000,7
18/12/2025 10:01,202510,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,A,S,64,0,2,13.636364,43.939394,19.696970,13.636364,4.545455,1.515152,0.000000,0.000000,0.000000,0.000000,3.030303,7,75,77.631579,16
18/12/2025 10:01,202510,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,D,S,64,0,2,0.000000,54.545455,33.333333,3.030303,6.060606,0.000000,0.000000,0.000000,0.000000,0.000000,3.030303,5,76,87.012987,8
18/12/2025 10:01,202510,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,A,S,20,0,1,42.857143,28.571429,9.523810,0.000000,4.761905,4.761905,4.761905,0.000000,0.000000,0.000000,4.761905,12,23,76.923077,5
18/12/2025 10:01,202510,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,D,S,20,0,1,4.761905,52.380952,23.809524,4.761905,4.761905,0.000000,4.761905,0.000000,0.000000,0.000000,4.761905,12,24,76.923077,8
18/12/2025 10:01,202510,ABERDEEN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,0
18/12/2025 10:01,202510,ABERDEEN,UNITED KINGDOM,GLASGOW,LOGANAIR LTD,A,S,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32,0,0.000000,
18/12/2025 10:01,202510,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,A,S,18,0,7,4.000000,12.000000,24.000000,20.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.000000,15,26,92.307692,5
18/12/2025 10:01,202510,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,D,S,18,0,4,0.000000,63.636364,9.090909,0.000000,9.090909,0.000000,0.000000,0.000000,0.000000,0.000000,18.181818,7,27,81.481481,15
18/12/2025 10:01,202510,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,A,S,73,0,4,14.285714,48.051948,19.480519,6.493506,3.896104,2.597403,0.000000,0.000000,0.000000,0.000000,5.194805,7,74,84.415584,4
18/12/2025 10:01,202510,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,D,S,74,0,3,2.597403,49.350649,37.662338,5.194805,1.298701,0.000000,0.000000,0.000000,0.000000,0.000000,3.896104,4,76,85.897436,10
