run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
16/10/2023 12:00,202308,ABERDEEN,BULGARIA,BURGAS,BH AIR,A,C,4,0,0,0.000000,25.000000,50.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,4,100.000000,1
16/10/2023 12:00,202308,ABERDEEN,BULGARIA,BURGAS,BH AIR,D,C,4,0,0,0.000000,50.000000,0.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17,4,100.000000,0
16/10/2023 12:00,202308,ABERDEEN,LATVIA,RIGA,AIR BALTIC,A,S,9,0,0,0.000000,44.444444,55.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,9,100.000000,4
16/10/2023 12:00,202308,ABERDEEN,LATVIA,RIGA,AIR BALTIC,D,S,9,0,0,0.000000,33.333333,66.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,9,77.777778,12
16/10/2023 12:00,202308,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,13,0,0,30.769231,23.076923,15.384615,23.076923,7.692308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,8,62.500000,16
16/10/2023 12:00,202308,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,13,0,0,7.692308,30.769231,23.076923,15.384615,23.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,8,50.000000,29
16/10/2023 12:00,202308,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,A,S,27,0,0,14.814815,29.629630,25.925926,0.000000,7.407407,11.111111,7.407407,3.703704,0.000000,0.000000,0.000000,32,30,61.290323,26
16/10/2023 12:00,202308,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,D,S,27,0,0,0.000000,22.222222,44.444444,7.407407,7.407407,7.407407,7.407407,3.703704,0.000000,0.000000,0.000000,33,28,55.172414,32
16/10/2023 12:00,202308,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,A,S,72,0,3,1.333333,16.000000,21.333333,16.000000,14.666667,18.666667,6.666667,1.333333,0.000000,0.000000,4.000000,42,75,48.684211,30
16/10/2023 12:00,202308,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,D,S,73,0,2,0.000000,29.333333,40.000000,6.666667,12.000000,6.666667,2.666667,0.000000,0.000000,0.000000,2.666667,19,78,62.820513,21
